url,name,price,comprice,comquantity,comunit,timestamp
https://api.pcexpress.ca/pcx-bff/api/v1/products/21651886_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Strawberry Frozen Dessert ,5.49,0.39,100,ml,2025-04-11T17:43:48.485Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21651886_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Strawberry Frozen Dessert ,5.49,0.39,100,ml,2025-04-11T17:36:10.018Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21651886_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Strawberry Frozen Dessert ,5.49,0.39,100,ml,2025-04-11T17:59:04.266Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21651767_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Chocolate Hazelnut Frozen Dessert ,5.49,0.39,100,ml,2025-04-11T21:17:01.144Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21651767_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Chocolate Hazelnut Frozen Dessert ,5.49,0.39,100,ml,2025-04-11T21:39:12.318Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21651767_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Chocolate Hazelnut Frozen Dessert ,5.49,0.39,100,ml,2025-04-11T21:55:29.888Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21651617_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Butterscotch Ripple Light Ice Cream ,7.79,0.55,100,ml,2025-04-11T22:25:27.031Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21651432_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Neapolitan Ice Cream ,7.79,0.55,100,ml,2025-04-11T18:04:13.527Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21651123_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Cookies & Cream Light Ice Cream ,7.79,0.55,100,ml,2025-04-11T22:21:19.038Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21651123_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Cookies & Cream Light Ice Cream ,7.79,0.55,100,ml,2025-04-11T22:54:08.266Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650673_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Frosted Flakes Cereal Glazed Original Flavour,5,1.77,100,g,2025-04-11T21:17:06.879Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650673_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Frosted Flakes Cereal Glazed Original Flavour,5,1.77,100,g,2025-04-11T21:39:17.622Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650673_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Frosted Flakes Cereal Glazed Original Flavour,5,1.77,100,g,2025-04-11T21:55:35.697Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650617_C12?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Cero Alcohol-Free Beer with Natural Flavour and Vitamin D,21.99,0.52,100,ml,2025-04-11T19:16:39.709Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650617_C12?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Cero Alcohol-Free Beer with Natural Flavour and Vitamin D,21.99,0.52,100,ml,2025-04-11T19:12:26.980Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650572_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Nano Frozen Yogurt Pops, Strawberry Banana",6,1.5,100,ml,2025-04-11T22:07:52.951Z
