url,name,price,com_price,com_quantity,com_unit,timestamp
https://api.pcexpress.ca/pcx-bff/api/v1/products/21511748_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,White Old Cheddar Cheese,10.49,4.2,100,g,2025-04-12T05:12:54.456Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20627619002_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Chicken & Rib BBQ Sauce,2.25,0.49,100,ml,2025-04-12T05:13:00.225Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21518106_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Raspberry Lemonade,2.75,0.14,100,ml,2025-04-12T05:13:05.866Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21525916_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Signature Cuts Beer Battered Haddock,9,2.12,100,g,2025-04-12T05:13:11.432Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21246870_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,"Plant Based Corn, Carrot, Kale & Peas Veggie Burger",10,2.21,100,g,2025-04-12T05:13:16.645Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21610778_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Mild Cheddar Cheese Slices,5,2.78,100,g,2025-04-12T05:13:22.542Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20558862_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Red Split Lentils,3.99,0.22,100,g,2025-04-12T05:13:28.155Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20585364_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Breaded Wild Sole Fillets,16,2.35,100,g,2025-04-12T05:13:33.938Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21595841_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Orange Drink,3.99,0.26,100,ml,2025-04-12T05:13:39.417Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20305400_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Wild Blueberry-Topped New York-Style Cheesecake,11,1.83,100,g,2025-04-12T05:13:45.067Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21564314_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Rice Cup 3 Cheese Mushroom Risotto ,3.49,4.78,100,g,2025-04-12T05:13:50.665Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21334788_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Caesar Salad Kit,6.99,1.19,100,g,2025-04-12T05:13:56.421Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20055882001_KG?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Indian Eggplant,0.37,0.373,100,g,2025-04-12T05:14:02.131Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20911558_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Sliced Smoked Halal Chicken Breast Roast,5.49,2.75,100,g,2025-04-12T05:14:07.764Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21217461_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Pepperoni Mild Sliced,11.99,1.33,100,g,2025-04-12T05:14:13.346Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20562641004_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Creamy Deluxe Frosting, French Vanilla, Gluten Free",2.29,0.51,100,g,2025-04-12T05:14:18.880Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20952938_C04?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Energy Drink The Yellow Edition™,10,,,,
https://api.pcexpress.ca/pcx-bff/api/v1/products/20643204_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Morning Rounds, Cranberry Orange",4.99,1.11,100,g,2025-04-12T05:14:33.148Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20315960_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Country Churned Salted Butter, 4 Units",9.5,2.1,100,g,2025-04-12T05:14:38.446Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20117581002_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Super Cone Caramel and Vanilla Ice Cream with Chocolate Centre,8,0.83,100,ml,2025-04-12T05:14:43.757Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21619981_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Cashews Salt & Vinegar Flavoured,6.49,4.48,100,g,2025-04-12T05:14:49.088Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21237977_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Watermelon Carton,2,0.2,100,ml,2025-04-12T05:14:54.617Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21387605_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Peanut Butter Mini Crunchy Bar,12.99,4.62,100,g,2025-04-12T05:15:00.267Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20823988_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,2% M.F. Cottage Cheese ,5.29,0.71,100,g,2025-04-12T05:15:06.025Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21049495_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Taco Seasoning Mix,0.99,4.12,100,g,2025-04-12T05:15:11.839Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21443731_C12?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Sparkling Water Apple,7.25,0.17,100,ml,2025-04-12T05:15:17.600Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21178745_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Fully Cooked, Breaded Chicken Nuggets Cutlettes",6,0.66,100,g,2025-04-12T05:15:23.507Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20136507002_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Confetti Cake Mix,4.99,1.16,100,g,2025-04-12T05:15:29.016Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21378020_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Guava Drink,2,0.2,100,ml,2025-04-12T05:15:34.628Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21341908_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Chips Ahoy! Caramilk Cookies,4.49,0.99,100,g,2025-04-12T05:15:40.096Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21564704_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Birthday Cake Cookies,5.99,4.28,100,g,2025-04-12T05:15:45.608Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20608416002_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Yogurt with Probiotics, Cherry Flavour",3.67,0.56,100,g,2025-04-12T05:15:51.123Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20340058005_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Peach Drink,1.5,0.08,100,ml,2025-04-12T05:15:56.553Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20846886_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Dipps Granola Bars – Caramel Nut,2.25,1.44,100,g,2025-04-12T05:16:02.001Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20323883001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Onion Flavoured Dip,5.49,1.29,100,g,2025-04-12T05:16:07.496Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21195569_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Roti Wrap Whole Wheat, 15pieces",2.99,0.4,100,g,2025-04-12T05:16:13.152Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20838560_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Pei Mussels In Creamy White Wine Sauce,12.49,1.38,100,g,2025-04-12T05:16:18.651Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21125232_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Minis Nuts, Sea Salt & Dark Chocolate Bar",8.99,4.5,100,g,2025-04-12T05:16:24.412Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21546625_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Cauliflower Gnocchi,6,1.71,100,g,2025-04-12T05:16:29.716Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20984016_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Homestyle Chicken Noodle Condensed Soup,2.29,0.81,100,ml,2025-04-12T05:16:35.306Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21242388_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Coffee Creamer, Chocolate-Covered Strawberry, Limited Edition",4.5,0.48,100,ml,2025-04-12T05:16:40.807Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21522093_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Rainbow Tortellini,5,0.83,100,g,2025-04-12T05:16:46.223Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21520682_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Breton Garden Vegetable Crackers,3.49,1.75,100,g,2025-04-12T05:16:51.675Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21369919_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Salsa Verde ,2.99,1.39,100,ml,2025-04-12T05:16:57.232Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20926607_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Strawberries, Bananas & Kiwi Fruit Blend",4.25,0.71,100,g,2025-04-12T05:17:02.561Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20637355_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Life Original Cereal,4.99,1.11,100,g,2025-04-12T05:17:08.136Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20313668001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Jamaican Beef Patties, Spicy Hot",10,0.85,100,g,2025-04-12T05:17:13.610Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20588167_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,3 Leaf Balsamic Vinegar of Modena,5.49,1.1,100,ml,2025-04-12T05:17:18.864Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21178601_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,14 Grains Bagel,3,0.67,100,g,2025-04-12T05:17:24.043Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21618217_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Tomato & Basil Pasta Sauce,3,0.5,100,ml,2025-04-12T05:17:29.453Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20801752003_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Greek 5% Extra Creamy Yogurt, Vanilla Bean, High Protein",3.29,0.82,100,g,2025-04-12T05:17:35.043Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20322348005_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Vegetable Broth,1.5,0.17,100,ml,2025-04-12T05:17:40.403Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21023273_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Sliced Smoked Gouda Cheese,7.99,5.71,100,g,2025-04-12T05:17:45.828Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20320947001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Gourmet Brown Rice Crisps, Sweet Chili",4.49,2.9,100,g,2025-04-12T05:17:51.264Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20936031_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Bouillon Cubes, Pork",2.29,3.18,100,g,2025-04-12T05:17:56.678Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20313949001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Coffee, Blue Heron",15,3.75,100,g,2025-04-12T05:18:02.026Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21054846_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Frozen Samosa,2.99,0.75,100,g,2025-04-12T05:18:07.287Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21379757_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Sweetened Apple Sauce,2,0.32,100,ml,2025-04-12T05:18:13.037Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21022542_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Dark Roast Black Cold Brew Coffee,4.49,0.5,100,ml,2025-04-12T05:18:18.167Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21395915_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,French Toaster Sticks Cinnamon,4.25,1.57,100,g,2025-04-12T05:18:23.720Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21584155_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Quick Crisp Onion Rings,3.5,0.88,100,g,2025-04-12T05:18:29.111Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20843777001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Squeeze, Apple Berries",4.29,1.19,100,g,2025-04-12T05:18:34.441Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21516011_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,GFIT Watermelon Strawberry,3.25,0.39,100,ml,2025-04-12T05:18:39.745Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21311252_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Taco Seasoning Mix,1,4.17,100,g,2025-04-12T05:18:45.115Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391318004_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Source 0% Smooth Traditional Yogurt, Peach, No Added Sugar",3.49,0.55,100,g,2025-04-12T05:18:50.699Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20321130_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Pure Pressed Pineapple Juice,7.29,0.42,100,ml,2025-04-12T05:18:55.978Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20307313001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Strawberry Jam,6.79,2.72,100,ml,2025-04-12T05:19:01.452Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20957188_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Organic Rosemary Leaves,2.79,19.93,100,g,2025-04-12T05:19:06.637Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20604833_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Baking Powder,3.5,1.03,100,g,2025-04-12T05:19:12.246Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20950415_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Rich Decaf Instant Coffee,5.99,5.99,100,g,2025-04-12T05:19:17.755Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20303412003_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Yogurt With Probiotics, Strawberry Flavour",5.5,0.46,100,g,2025-04-12T05:19:23.138Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21495918_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Candy Lollipops,8.99,10.45,100,g,2025-04-12T05:19:28.609Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21387622_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Mini Chococolate Mint Bar,14.99,4.41,100,g,2025-04-12T05:19:34.010Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21504161_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Shin Noodle Soup Ramyun Noodles With Soup Mix Gourmet Spicy,4.99,1.04,100,g,2025-04-12T05:19:39.584Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21627547_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Gourmet Steamers Honey Glazed Turkey & Potatoes,4,1.49,100,g,2025-04-12T05:19:45.208Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21025840_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,3 Cheese Ravioli,3.29,0.82,100,g,2025-04-12T05:19:50.467Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20099204_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Chicken Bacon-Style,5.49,1.46,100,g,2025-04-12T05:19:55.796Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21351847_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Chocolate Banana Granola Minis,4,16.67,100,g,2025-04-12T05:20:01.279Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20319994_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Sea Salt   ,4.79,6.22,100,g,2025-04-12T05:20:06.517Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20809079_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Gluten Free All Purpose Flour,8.99,1.12,100,g,2025-04-12T05:20:11.706Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21363882_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Gummy Sour Worms ,5.5,1.1,100,g,2025-04-12T05:20:17.162Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20547834006_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Hickory BBQ Sauce,3,0.71,100,ml,2025-04-12T05:20:22.784Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20316133_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Caramel Coconut Cookies,3,1.52,100,g,2025-04-12T05:20:28.198Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20309693002_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Marinade -  Strong Garlic Sauce,3.69,1.08,100,ml,2025-04-12T05:20:33.418Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20571840_C12?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Soda,7.99,0.19,100,ml,2025-04-12T05:20:38.824Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21432016_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Raspberry Hibiscus Flavoured Ice Pops,6.5,1.81,100,ml,2025-04-12T05:20:44.234Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21445063_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Energy Drink Zero Sugar Black Cherry Vanilla,3.5,0.74,100,ml,2025-04-12T05:20:49.757Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21549769_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Kettle Cooked Sea Salt and Malt Vinegar Flavour Chips,2.79,1.4,100,g,2025-04-12T05:20:56.115Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21524774_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Chicken Parm Radiatori Pasta Bake,13.5,1.35,100,g,2025-04-12T05:21:01.529Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20314880_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Extra Cheesy Mac & Cheese,10,0.88,100,g,2025-04-12T05:21:06.918Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21279330_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Margarine Vegan,4.99,1.17,100,g,2025-04-12T05:21:12.200Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21628947_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Fruit to Go Bites Sour Watermelon,5.49,4.9,100,g,2025-04-12T05:21:17.534Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20000356_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Milk Chocolate Covered Almonds,6.99,2.06,100,g,2025-04-12T05:21:22.864Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20902455_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Single Serve Coffee Pod, Dark Roast",13.99,11.1,100,g,2025-04-12T05:21:28.282Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20315085003_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Soup Mix Great Onion ,3.79,3.35,100,g,2025-04-12T05:21:33.714Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20031301001_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,"Wild Solid White Albacore Tuna, No Salt Added",7.49,4.99,100,g,2025-04-12T05:21:38.987Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20688795001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Excel Bubblemint Flavoured Sugar Free Chewing Gum, 12 Pieces, 1 Pack",1.25,0.1,1,ea,2025-04-12T05:21:44.593Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20066495_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Natural Selections Sliced Deli Chicken Breast, Oven Roasted",7.99,4.566,100,g,2025-04-12T05:21:49.868Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21619448_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Sweet & Creamy Instant Iced Coffee Mix, Original",6.99,2.91,100,g,2025-04-12T05:21:55.081Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20538543002_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Parmesan Cheese & Garlic Swiss Sticks,2.99,2.99,100,g,2025-04-12T05:22:00.625Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21495455_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Extra Old Cheddar Cheese,10.49,4.2,100,g,2025-04-12T05:22:05.962Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20903842002_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Greek Yogurt, Limited Edition, Caramelized Maple Pear Flavour, 4x100g",3.67,0.92,100,g,2025-04-12T05:22:11.232Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21344897_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,S Biscuits Cookie  ,2,1,100,g,2025-04-12T05:22:16.819Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21352119_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Ready To Serve Soup Potato Bacon,3.5,0.65,100,ml,2025-04-12T05:22:22.388Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20869922_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Besan,6.99,0.39,100,g,2025-04-12T05:22:27.848Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21546613_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Butter Sage Sweet Potato Gnocchi,6,1.5,100,g,2025-04-12T05:22:33.385Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21025861_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Cheese Tortellini,3.29,0.82,100,g,2025-04-12T05:22:38.823Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20662689_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Frappuccino Vanilla Coffee Drink,3,0.74,100,ml,2025-04-12T05:22:44.160Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21360360_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Condensed Soup Cream Of Celery,1.29,0.45,100,ml,2025-04-12T05:22:49.393Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21584933_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Hint of Lime Flavour Tortilla Chips,4.49,1.83,100,g,2025-04-12T05:22:55.545Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20004630_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Ground Cloves,4.99,13.49,100,g,2025-04-12T05:23:02.100Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21518338_C12?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Peanuts Salted Caramel Nut & Dark Chocolate Bars,21.99,4.58,100,g,2025-04-12T05:23:07.922Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21432841_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,BBQ Flavoured Original Popped Potato Snack,4.29,3.02,100,g,2025-04-12T05:23:13.661Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21205822_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Fifty Fifty, Cookies",3.29,0.88,100,g,2025-04-12T05:23:18.979Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20708931_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Medium Buffalo-Style Chicken Wings,15.99,1.76,100,g,2025-04-12T05:23:24.456Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20303002005_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Crispy Minis Crunchy Dill flavour brown rice chips,2.79,2.79,100,g,2025-04-12T05:23:29.712Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21062022_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Organic Cocoa Powder,9.49,4.24,100,g,2025-04-12T05:23:35.086Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21081883_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Bear Paws Chocolate Chip Cookies,5.49,1.14,100,g,2025-04-12T05:23:40.782Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20417216_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Turbinado Sugar,4.39,0.55,100,g,2025-04-12T05:23:46.121Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21572258_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Candy Tropical Sours Gummy Candy,4,8,100,g,2025-04-12T05:23:51.317Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21117298_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Ground Cinnamon,6,11.76,100,g,2025-04-12T05:23:56.767Z
